epoch,accuracy,loss,lr,val_accuracy,val_loss
28,0.9613356590270996,0.1390136331319809,0.01,0.9930070042610168,0.12001803517341614
29,0.9613356590270996,0.13499046862125397,0.01,0.9930070042610168,0.11650939285755157
30,0.9613356590270996,0.13128869235515594,0.01,0.9930070042610168,0.11324764043092728
31,0.9630931615829468,0.1276574730873108,0.01,0.9930070042610168,0.11019136011600494
32,0.9648506045341492,0.12434062361717224,0.01,0.9930070042610168,0.10731677711009979
33,0.9666081070899963,0.12122724205255508,0.01,0.9930070042610168,0.10460589826107025
34,0.9666081070899963,0.11821716278791428,0.01,0.9930070042610168,0.10210496187210083
35,0.9683655500411987,0.11536438018083572,0.01,0.9930070042610168,0.09967068582773209
36,0.9701230525970459,0.1127004399895668,0.01,0.9930070042610168,0.09737341850996017
37,0.9718804955482483,0.11009415239095688,0.01,0.9860140085220337,0.09520827978849411
38,0.9718804955482483,0.10771451890468597,0.01,0.9860140085220337,0.09313437342643738
39,0.9736379384994507,0.10534192621707916,0.01,0.9930070042610168,0.09119827300310135
40,0.9736379384994507,0.1031244769692421,0.01,0.9930070042610168,0.08929044753313065
41,0.9771528840065002,0.10097260773181915,0.01,0.9930070042610168,0.08755695819854736
42,0.9771528840065002,0.09893187880516052,0.01,0.9930070042610168,0.08588512241840363
43,0.9771528840065002,0.09708113223314285,0.01,0.9930070042610168,0.08435402810573578
44,0.9771528840065002,0.09512358903884888,0.01,0.9930070042610168,0.08278270810842514
45,0.9753954410552979,0.09331794828176498,0.01,0.9930070042610168,0.08129210025072098
46,0.9771528840065002,0.09164600819349289,0.01,0.9930070042610168,0.07983554154634476
47,0.9789103865623474,0.08992736041545868,0.01,0.9930070042610168,0.07847286015748978
48,0.9789103865623474,0.08837352693080902,0.01,0.9930070042610168,0.07719163596630096
49,0.9789103865623474,0.08685461431741714,0.01,0.9930070042610168,0.07589633762836456
50,0.9789103865623474,0.08542884141206741,0.01,0.9930070042610168,0.07471024245023727
51,0.9806678295135498,0.08391182869672775,0.01,0.9930070042610168,0.07351461797952652
52,0.9806678295135498,0.08254674077033997,0.01,0.9930070042610168,0.07244903594255447
53,0.9789103865623474,0.08120700716972351,0.01,0.9930070042610168,0.07143206894397736
54,0.9806678295135498,0.07992486655712128,0.01,0.9930070042610168,0.07039518654346466
55,0.9806678295135498,0.07865900546312332,0.01,0.9930070042610168,0.06935472786426544
56,0.9806678295135498,0.07742466032505035,0.01,0.9930070042610168,0.06838720291852951
57,0.9806678295135498,0.07640582323074341,0.01,0.9930070042610168,0.06740698963403702
58,0.982425332069397,0.07520013302564621,0.01,0.9930070042610168,0.06650406867265701
59,0.9841827750205994,0.07413485646247864,0.01,0.9930070042610168,0.06564942747354507
60,0.982425332069397,0.07307828217744827,0.01,0.9930070042610168,0.0647624060511589
61,0.982425332069397,0.07200866937637329,0.01,0.9930070042610168,0.06393291801214218
62,0.982425332069397,0.07103933393955231,0.01,0.9930070042610168,0.06316458433866501
63,0.982425332069397,0.07004155963659286,0.01,0.9930070042610168,0.06237418204545975
64,0.9841827750205994,0.06913384795188904,0.01,0.9930070042610168,0.06161986663937569
65,0.982425332069397,0.06823646277189255,0.01,0.9930070042610168,0.06087202578783035
66,0.9841827750205994,0.06730571389198303,0.01,0.9930070042610168,0.06015917658805847
67,0.9841827750205994,0.06646986305713654,0.01,0.9930070042610168,0.05945265665650368
68,0.9841827750205994,0.06562681496143341,0.01,0.9930070042610168,0.058779168874025345
69,0.9841827750205994,0.06478507816791534,0.01,0.9930070042610168,0.058134544640779495
70,0.9841827750205994,0.06398223340511322,0.01,0.9930070042610168,0.05756516382098198
71,0.9841827750205994,0.0632251426577568,0.01,0.9930070042610168,0.056961700320243835
72,0.9841827750205994,0.06247500702738762,0.01,0.9930070042610168,0.056367553770542145
73,0.9841827750205994,0.06174798682332039,0.01,0.9930070042610168,0.05579777806997299
74,0.9841827750205994,0.0610065832734108,0.01,0.9930070042610168,0.05526651069521904
75,0.9859402179718018,0.06034735590219498,0.01,0.9930070042610168,0.05469708517193794
76,0.9859402179718018,0.05958395451307297,0.01,0.9930070042610168,0.05415663123130798
77,0.9859402179718018,0.05893372744321823,0.01,0.9930070042610168,0.05368867516517639
78,0.9859402179718018,0.05830620601773262,0.01,0.9930070042610168,0.05317790061235428
79,0.9859402179718018,0.05767146497964859,0.01,0.9930070042610168,0.05268409848213196
80,0.9876977205276489,0.057070862501859665,0.01,0.9930070042610168,0.0521923303604126
81,0.9894551634788513,0.05642588809132576,0.01,0.9930070042610168,0.05172218754887581
82,0.9894551634788513,0.055874112993478775,0.01,0.9930070042610168,0.05126868933439255
83,0.9894551634788513,0.05527104437351227,0.01,0.9930070042610168,0.0507921539247036
84,0.9912126660346985,0.05472167953848839,0.01,0.9930070042610168,0.050394363701343536
85,0.9912126660346985,0.054203104227781296,0.01,0.9930070042610168,0.04997934773564339
86,0.9912126660346985,0.05360676720738411,0.01,0.9930070042610168,0.04955773055553436
87,0.9912126660346985,0.05307299271225929,0.01,0.9930070042610168,0.04909047856926918
88,0.9912126660346985,0.052542053163051605,0.01,0.9930070042610168,0.04866473004221916
89,0.9912126660346985,0.05210021510720253,0.01,0.9930070042610168,0.04830126836895943
90,0.9912126660346985,0.0515735037624836,0.01,0.9930070042610168,0.047984614968299866
91,0.9912126660346985,0.05113149806857109,0.01,0.9930070042610168,0.047650765627622604
92,0.9894551634788513,0.050632983446121216,0.01,0.9930070042610168,0.047275904566049576
93,0.9912126660346985,0.05018598586320877,0.01,0.9930070042610168,0.04683734104037285
94,0.9912126660346985,0.0497250109910965,0.01,0.9930070042610168,0.04647993668913841
95,0.9912126660346985,0.04927939176559448,0.01,0.9930070042610168,0.04613018035888672
96,0.9912126660346985,0.04881171137094498,0.01,0.9930070042610168,0.04578680917620659
97,0.9912126660346985,0.0484093613922596,0.01,0.9930070042610168,0.04544108361005783
98,0.9912126660346985,0.04799172282218933,0.01,0.9930070042610168,0.04512438923120499
99,0.9894551634788513,0.04759456217288971,0.01,0.9930070042610168,0.04480631276965141
100,0.9912126660346985,0.04721576347947121,0.01,0.9930070042610168,0.044503044337034225
101,0.9912126660346985,0.04680856689810753,0.01,0.9930070042610168,0.04418101906776428
102,0.9894551634788513,0.046442944556474686,0.01,0.9930070042610168,0.04384268820285797
103,0.9912126660346985,0.046100132167339325,0.01,0.9930070042610168,0.04360370710492134
104,0.9894551634788513,0.045724935829639435,0.01,0.9930070042610168,0.043318215757608414
105,0.9894551634788513,0.04533815383911133,0.01,0.9930070042610168,0.04304858669638634
106,0.9894551634788513,0.04500025883316994,0.01,0.9930070042610168,0.042787306010723114
107,0.9912126660346985,0.04466460645198822,0.01,0.9930070042610168,0.04252554848790169
108,0.9894551634788513,0.04438448324799538,0.01,0.9930070042610168,0.04228012636303902
109,0.9894551634788513,0.043965037912130356,0.01,0.9930070042610168,0.04207842797040939
110,0.9894551634788513,0.043693747371435165,0.01,0.9930070042610168,0.041831281036138535
111,0.9894551634788513,0.043339136987924576,0.01,0.9930070042610168,0.041590116918087006
112,0.9894551634788513,0.0429966002702713,0.01,0.9930070042610168,0.041321489959955215
113,0.9894551634788513,0.042718950659036636,0.01,0.9930070042610168,0.04104183614253998
114,0.9894551634788513,0.04237684980034828,0.01,0.9930070042610168,0.040817055851221085
115,0.9894551634788513,0.04208509996533394,0.01,0.9930070042610168,0.04056423529982567
116,0.9894551634788513,0.041814014315605164,0.01,0.9930070042610168,0.04031231254339218
117,0.9894551634788513,0.04150491580367088,0.01,0.9930070042610168,0.04002273827791214
118,0.9894551634788513,0.04126026853919029,0.01,0.9930070042610168,0.03980027884244919
119,0.9894551634788513,0.04092966020107269,0.01,0.9930070042610168,0.039578329771757126
120,0.9894551634788513,0.04064979404211044,0.01,0.9930070042610168,0.039379071444272995
121,0.9894551634788513,0.040368109941482544,0.01,0.9930070042610168,0.03920630365610123
122,0.9894551634788513,0.04012995585799217,0.01,0.9930070042610168,0.03894730657339096
123,0.9894551634788513,0.03983999043703079,0.01,0.9930070042610168,0.038763146847486496
124,0.9894551634788513,0.03954325616359711,0.01,0.9930070042610168,0.03856959193944931
125,0.9894551634788513,0.039319876581430435,0.01,0.9930070042610168,0.038347117602825165
126,0.9894551634788513,0.039044588804244995,0.01,0.9930070042610168,0.03816993162035942
127,0.9894551634788513,0.038796331733465195,0.01,0.9930070042610168,0.03800798952579498
128,0.9894551634788513,0.038566138595342636,0.01,0.9930070042610168,0.037807002663612366
129,0.9894551634788513,0.03832370042800903,0.01,0.9930070042610168,0.037627167999744415
130,0.9894551634788513,0.03805433213710785,0.01,0.9930070042610168,0.03741496056318283
131,0.9894551634788513,0.0378192700445652,0.01,0.9930070042610168,0.03724782541394234
132,0.9894551634788513,0.03757929056882858,0.01,0.9930070042610168,0.03716975450515747
133,0.9894551634788513,0.037342775613069534,0.01,0.9930070042610168,0.03702646493911743
134,0.9894551634788513,0.03713695704936981,0.01,0.9930070042610168,0.03688524290919304
135,0.9912126660346985,0.03689207881689072,0.01,0.9930070042610168,0.036695778369903564
136,0.9894551634788513,0.03670434653759003,0.01,0.9930070042610168,0.03649643436074257
137,0.9894551634788513,0.03645334020256996,0.01,0.9930070042610168,0.03633436933159828
138,0.9912126660346985,0.03625864535570145,0.01,0.9930070042610168,0.036137279123067856
139,0.9912126660346985,0.03607608377933502,0.01,0.9930070042610168,0.03598402813076973
140,0.9894551634788513,0.035813238471746445,0.01,0.9930070042610168,0.035872820764780045
141,0.9912126660346985,0.035602375864982605,0.01,0.9930070042610168,0.03571202978491783
142,0.9912126660346985,0.035396408289670944,0.01,0.9930070042610168,0.03559579327702522
143,0.9912126660346985,0.035161588340997696,0.01,0.9930070042610168,0.035444751381874084
144,0.9912126660346985,0.034999262541532516,0.01,0.9930070042610168,0.03530585765838623
145,0.9912126660346985,0.034803930670022964,0.01,0.9930070042610168,0.03519837558269501
146,0.9929701089859009,0.03462141379714012,0.01,0.9930070042610168,0.035098347812891006
147,0.9929701089859009,0.03440237045288086,0.01,0.9930070042610168,0.034937743097543716
148,0.9929701089859009,0.034198034554719925,0.01,0.9930070042610168,0.034817811101675034
149,0.9929701089859009,0.03399704024195671,0.01,0.9930070042610168,0.0346982516348362
150,0.9929701089859009,0.03380347415804863,0.01,0.9930070042610168,0.03459795191884041
151,0.994727611541748,0.03365274518728256,0.01,0.9930070042610168,0.03446574881672859
152,0.994727611541748,0.033488526940345764,0.01,0.9930070042610168,0.03434503450989723
153,0.994727611541748,0.03332627937197685,0.01,0.9930070042610168,0.034203898161649704
154,0.994727611541748,0.033115457743406296,0.01,0.9930070042610168,0.034109339118003845
155,0.994727611541748,0.03297020122408867,0.01,0.9930070042610168,0.03399951010942459
156,0.994727611541748,0.032788995653390884,0.01,0.9930070042610168,0.033856745809316635
157,0.994727611541748,0.03258449211716652,0.01,0.9930070042610168,0.03373364359140396
158,0.994727611541748,0.03245338797569275,0.01,0.9930070042610168,0.033608682453632355
159,0.994727611541748,0.032293397933244705,0.01,0.9930070042610168,0.03351246193051338
160,0.994727611541748,0.03214620053768158,0.01,0.9930070042610168,0.03337613120675087
161,0.994727611541748,0.03195580095052719,0.01,0.9930070042610168,0.033354807645082474
162,0.994727611541748,0.031814590096473694,0.01,0.9930070042610168,0.03324505686759949
163,0.994727611541748,0.03170332312583923,0.01,0.9930070042610168,0.03319421783089638
164,0.994727611541748,0.031511090695858,0.01,0.9930070042610168,0.033104680478572845
165,0.994727611541748,0.03138462081551552,0.01,0.9930070042610168,0.032989438623189926
166,0.994727611541748,0.031194224953651428,0.01,0.9930070042610168,0.032867182046175
167,0.994727611541748,0.031023310497403145,0.01,0.9930070042610168,0.03278729319572449
168,0.994727611541748,0.03089153952896595,0.01,0.9930070042610168,0.03261145204305649
169,0.994727611541748,0.03072718158364296,0.01,0.9930070042610168,0.03251209110021591
170,0.994727611541748,0.030621320009231567,0.01,0.9930070042610168,0.03241478651762009
171,0.994727611541748,0.030460985377430916,0.01,0.9930070042610168,0.032336972653865814
172,0.994727611541748,0.030329089611768723,0.01,0.9930070042610168,0.03219470754265785
173,0.994727611541748,0.03020002879202366,0.01,0.9930070042610168,0.03211873769760132
174,0.994727611541748,0.030035559087991714,0.01,0.9930070042610168,0.03201442211866379
175,0.994727611541748,0.029946140944957733,0.01,0.9930070042610168,0.03195693716406822
176,0.994727611541748,0.0298514012247324,0.01,0.9930070042610168,0.03194400295615196
177,0.994727611541748,0.029662633314728737,0.01,0.9930070042610168,0.03191695362329483
178,0.994727611541748,0.029545195400714874,0.01,0.9930070042610168,0.03180714696645737
179,0.994727611541748,0.029401205480098724,0.01,0.9930070042610168,0.03168847784399986
180,0.994727611541748,0.02921309880912304,0.01,0.9930070042610168,0.0315844863653183
181,0.994727611541748,0.029181377962231636,0.01,0.9930070042610168,0.03152960538864136
182,0.994727611541748,0.02898639626801014,0.01,0.9930070042610168,0.03141942247748375
183,0.994727611541748,0.028976118192076683,0.01,0.9930070042610168,0.03132132440805435
184,0.994727611541748,0.02876795269548893,0.01,0.9930070042610168,0.031240694224834442
185,0.994727611541748,0.028657933697104454,0.01,0.9930070042610168,0.031191181391477585
186,0.994727611541748,0.028547970578074455,0.01,0.9930070042610168,0.031133512035012245
187,0.994727611541748,0.028382323682308197,0.01,0.9930070042610168,0.03100348450243473
188,0.994727611541748,0.028280077502131462,0.01,0.9930070042610168,0.030957365408539772
189,0.994727611541748,0.02817721851170063,0.01,0.9930070042610168,0.03085995651781559
190,0.994727611541748,0.028054771944880486,0.01,0.9930070042610168,0.030796490609645844
191,0.994727611541748,0.027958132326602936,0.01,0.9930070042610168,0.030705954879522324
192,0.994727611541748,0.027823206037282944,0.01,0.9930070042610168,0.03062034770846367
193,0.994727611541748,0.02771151438355446,0.01,0.9930070042610168,0.0305367149412632
194,0.994727611541748,0.02759373001754284,0.01,0.9930070042610168,0.03047381527721882
195,0.994727611541748,0.027479765936732292,0.01,0.9930070042610168,0.030398234724998474
196,0.994727611541748,0.02736654318869114,0.01,0.9930070042610168,0.030339151620864868
197,0.994727611541748,0.027268311008810997,0.01,0.9930070042610168,0.030253799632191658
198,0.994727611541748,0.027113839983940125,0.01,0.9930070042610168,0.030157413333654404
199,0.994727611541748,0.027072152122855186,0.01,0.9930070042610168,0.030074099078774452
200,0.994727611541748,0.026921480894088745,0.01,0.9930070042610168,0.030010990798473358
201,0.994727611541748,0.0268638264387846,0.01,0.9930070042610168,0.02992997132241726
202,0.994727611541748,0.02676684968173504,0.01,0.9930070042610168,0.029848221689462662
203,0.994727611541748,0.02666334994137287,0.01,0.9930070042610168,0.029735539108514786
204,0.994727611541748,0.026519877836108208,0.01,0.9930070042610168,0.02968398667871952
205,0.994727611541748,0.026431705802679062,0.01,0.9930070042610168,0.029619179666042328
206,0.994727611541748,0.026323974132537842,0.01,0.9930070042610168,0.02959735319018364
207,0.994727611541748,0.026218941435217857,0.01,0.9930070042610168,0.02950127422809601
208,0.994727611541748,0.026112256571650505,0.01,0.9930070042610168,0.0293728057295084
209,0.994727611541748,0.026052920147776604,0.01,0.9930070042610168,0.029289549216628075
210,0.994727611541748,0.0259647686034441,0.01,0.9930070042610168,0.029282549396157265
211,0.994727611541748,0.025862133130431175,0.01,0.9930070042610168,0.029218459501862526
212,0.994727611541748,0.02575421705842018,0.01,0.9930070042610168,0.02923431247472763
213,0.994727611541748,0.02567141503095627,0.01,0.9930070042610168,0.029166411608457565
214,0.994727611541748,0.02556510642170906,0.01,0.9930070042610168,0.029142536222934723
215,0.994727611541748,0.025453675538301468,0.01,0.9930070042610168,0.02906414121389389
216,0.994727611541748,0.025404971092939377,0.01,0.9930070042610168,0.029007013887166977
217,0.994727611541748,0.025296956300735474,0.01,0.9930070042610168,0.02898014523088932
218,0.994727611541748,0.025210268795490265,0.01,0.9930070042610168,0.028888138011097908
219,0.994727611541748,0.025117099285125732,0.01,0.9930070042610168,0.028755027800798416
220,0.994727611541748,0.025057189166545868,0.01,0.9930070042610168,0.028737695887684822
221,0.994727611541748,0.025025244802236557,0.01,0.9930070042610168,0.028674429282546043
222,0.994727611541748,0.02484147995710373,0.01,0.9930070042610168,0.028641628101468086
223,0.994727611541748,0.024738244712352753,0.01,0.9930070042610168,0.028583616018295288
224,0.994727611541748,0.024673504754900932,0.01,0.9930070042610168,0.02850957028567791
225,0.994727611541748,0.024555282667279243,0.01,0.9930070042610168,0.028433706611394882
226,0.994727611541748,0.024535270407795906,0.01,0.9930070042610168,0.028344428166747093
227,0.994727611541748,0.024434996768832207,0.01,0.9930070042610168,0.028310595080256462
228,0.994727611541748,0.02434971183538437,0.01,0.9930070042610168,0.028239727020263672
229,0.994727611541748,0.024289114400744438,0.01,0.9930070042610168,0.02812093123793602
230,0.994727611541748,0.02423529513180256,0.01,0.9930070042610168,0.028081484138965607
231,0.994727611541748,0.024115988984704018,0.01,0.9930070042610168,0.028030091896653175
232,0.994727611541748,0.02403990551829338,0.01,0.9930070042610168,0.02800508588552475
233,0.994727611541748,0.023960977792739868,0.01,0.9930070042610168,0.027943942695856094
234,0.994727611541748,0.023911412805318832,0.01,0.9930070042610168,0.02792193926870823
235,0.994727611541748,0.02382359839975834,0.01,0.9930070042610168,0.02798415534198284
236,0.994727611541748,0.023722516372799873,0.01,0.9930070042610168,0.027930010110139847
237,0.994727611541748,0.023648016154766083,0.01,0.9930070042610168,0.02786465361714363
238,0.994727611541748,0.023604631423950195,0.01,0.9930070042610168,0.02779575251042843
239,0.994727611541748,0.02351108007133007,0.01,0.9930070042610168,0.027825087308883667
240,0.994727611541748,0.023439817130565643,0.01,0.9930070042610168,0.02775992453098297
241,0.994727611541748,0.023377586156129837,0.01,0.9930070042610168,0.027667364105582237
242,0.994727611541748,0.023285837844014168,0.01,0.9930070042610168,0.027584612369537354
243,0.994727611541748,0.023231105878949165,0.01,0.9930070042610168,0.027500435709953308
244,0.994727611541748,0.023151462897658348,0.01,0.9930070042610168,0.027521304786205292
245,0.994727611541748,0.02308298833668232,0.01,0.9930070042610168,0.027535732835531235
246,0.994727611541748,0.022984838113188744,0.01,0.9930070042610168,0.027456093579530716
247,0.994727611541748,0.022891446948051453,0.01,0.9930070042610168,0.027455274015665054
248,0.994727611541748,0.022854601964354515,0.01,0.9930070042610168,0.02736496739089489
249,0.994727611541748,0.022795049473643303,0.01,0.9930070042610168,0.027378173545002937
250,0.994727611541748,0.02271251566708088,0.01,0.9930070042610168,0.027299053966999054
251,0.994727611541748,0.02264399081468582,0.01,0.9930070042610168,0.02723630703985691
252,0.994727611541748,0.02250126749277115,0.01,0.9930070042610168,0.027167610824108124
253,0.994727611541748,0.022514602169394493,0.01,0.9930070042610168,0.027084436267614365
254,0.994727611541748,0.02243754453957081,0.01,0.9930070042610168,0.027031272649765015
255,0.994727611541748,0.02234271541237831,0.01,0.9930070042610168,0.026972653344273567
256,0.994727611541748,0.022315986454486847,0.01,0.9930070042610168,0.027016067877411842
257,0.994727611541748,0.022272268310189247,0.01,0.9930070042610168,0.0269364882260561
258,0.994727611541748,0.02215171605348587,0.01,0.9930070042610168,0.02691236510872841
259,0.994727611541748,0.022146664559841156,0.01,0.9930070042610168,0.026842810213565826
260,0.994727611541748,0.02201230451464653,0.01,0.9930070042610168,0.026818394660949707
261,0.994727611541748,0.021960733458399773,0.01,0.9930070042610168,0.02675970084965229
262,0.994727611541748,0.02189721167087555,0.01,0.9930070042610168,0.026687512174248695
263,0.994727611541748,0.021861502900719643,0.01,0.9930070042610168,0.026598196476697922
264,0.994727611541748,0.021779248490929604,0.01,0.9930070042610168,0.026550639420747757
265,0.994727611541748,0.021727390587329865,0.01,0.9930070042610168,0.026522642001509666
266,0.994727611541748,0.021640431135892868,0.01,0.9930070042610168,0.026571443304419518
267,0.994727611541748,0.021639706566929817,0.01,0.9930070042610168,0.026513639837503433
268,0.994727611541748,0.021517068147659302,0.01,0.9930070042610168,0.026439642533659935
269,0.994727611541748,0.02147328108549118,0.01,0.9930070042610168,0.026404913514852524
270,0.994727611541748,0.02147684618830681,0.01,0.9930070042610168,0.02628920041024685
271,0.994727611541748,0.021349702030420303,0.01,0.9930070042610168,0.02624639868736267
272,0.994727611541748,0.02126997336745262,0.01,0.9930070042610168,0.02614527754485607
273,0.994727611541748,0.02122756652534008,0.01,0.9930070042610168,0.026104412972927094
274,0.994727611541748,0.02118328958749771,0.01,0.9930070042610168,0.0260777547955513
275,0.994727611541748,0.021125352010130882,0.01,0.9930070042610168,0.026035990566015244
276,0.994727611541748,0.021083923056721687,0.01,0.9930070042610168,0.026041878387331963
277,0.994727611541748,0.02099415473639965,0.01,0.9930070042610168,0.026003453880548477
278,0.994727611541748,0.020930517464876175,0.01,0.9930070042610168,0.0259779691696167
279,0.994727611541748,0.02083611860871315,0.01,0.9930070042610168,0.02589496411383152
280,0.994727611541748,0.02080242522060871,0.01,0.9930070042610168,0.02587185613811016
281,0.994727611541748,0.02076188288629055,0.01,0.9930070042610168,0.025744851678609848
282,0.994727611541748,0.020685367286205292,0.01,0.9930070042610168,0.02569880150258541
283,0.994727611541748,0.02063900977373123,0.01,0.9930070042610168,0.025697998702526093
284,0.994727611541748,0.020571723580360413,0.01,0.9930070042610168,0.025639627128839493
285,0.994727611541748,0.02055700309574604,0.01,0.9930070042610168,0.025563476607203484
286,0.994727611541748,0.02049247920513153,0.01,0.9930070042610168,0.025470277294516563
287,0.994727611541748,0.02051779441535473,0.01,0.9930070042610168,0.02544672042131424
288,0.994727611541748,0.020370759069919586,0.01,0.9930070042610168,0.025355348363518715
289,0.994727611541748,0.020325444638729095,0.01,0.9930070042610168,0.02528209798038006
290,0.994727611541748,0.02025536261498928,0.01,0.9930070042610168,0.025273719802498817
291,0.994727611541748,0.020236030220985413,0.01,0.9930070042610168,0.025222793221473694
292,0.994727611541748,0.020179154351353645,0.01,0.9930070042610168,0.025230320170521736
293,0.994727611541748,0.020120779052376747,0.01,0.9930070042610168,0.025192251428961754
294,0.994727611541748,0.020062463358044624,0.01,0.9930070042610168,0.025181550532579422
295,0.994727611541748,0.020006004720926285,0.01,0.9930070042610168,0.025122767314314842
296,0.994727611541748,0.01996893249452114,0.01,0.9930070042610168,0.025065455585718155
297,0.994727611541748,0.019919348880648613,0.01,0.9930070042610168,0.025057541206479073
298,0.994727611541748,0.01988515444099903,0.01,0.9930070042610168,0.025011135265231133
299,0.994727611541748,0.01983187161386013,0.01,0.9930070042610168,0.024982543662190437
300,0.994727611541748,0.019800763577222824,0.01,0.9930070042610168,0.024912135675549507
301,0.994727611541748,0.019683338701725006,0.01,0.9930070042610168,0.02491106279194355
302,0.994727611541748,0.01966487616300583,0.01,0.9930070042610168,0.02490675076842308
303,0.994727611541748,0.019609006121754646,0.01,0.9930070042610168,0.02487511932849884
304,0.994727611541748,0.019548403099179268,0.01,0.9930070042610168,0.024876119568943977
305,0.994727611541748,0.01950080692768097,0.01,0.9930070042610168,0.0248099397867918
306,0.994727611541748,0.01943555474281311,0.01,0.9930070042610168,0.02479546144604683
307,0.994727611541748,0.01944141648709774,0.01,0.9930070042610168,0.024771833792328835
308,0.994727611541748,0.01935795694589615,0.01,0.9930070042610168,0.024720080196857452
309,0.994727611541748,0.019316671416163445,0.01,0.9930070042610168,0.024706965312361717
310,0.994727611541748,0.019242923706769943,0.01,0.9930070042610168,0.02464606799185276
311,0.994727611541748,0.01932467520236969,0.01,0.9930070042610168,0.02457270585000515
312,0.994727611541748,0.019171925261616707,0.01,0.9930070042610168,0.0245368555188179
313,0.994727611541748,0.019130459055304527,0.01,0.9930070042610168,0.024584056809544563
314,0.994727611541748,0.019048044458031654,0.01,0.9930070042610168,0.02455422654747963
315,0.994727611541748,0.0190115999430418,0.01,0.9930070042610168,0.02443055249750614
316,0.994727611541748,0.018977738916873932,0.01,0.9930070042610168,0.024400949478149414
317,0.994727611541748,0.01898372545838356,0.01,0.9930070042610168,0.024273835122585297
318,0.994727611541748,0.018918409943580627,0.01,0.9930070042610168,0.02424805983901024
319,0.994727611541748,0.018919864669442177,0.01,0.9930070042610168,0.02420363761484623
320,0.994727611541748,0.01879616267979145,0.01,0.9930070042610168,0.0241816658526659
321,0.994727611541748,0.018765758723020554,0.01,0.9930070042610168,0.024196024984121323
322,0.994727611541748,0.018713433295488358,0.01,0.9930070042610168,0.024237213656306267
323,0.994727611541748,0.018551090732216835,0.0009999999,0.9930070042610168,0.024234412238001823
324,0.994727611541748,0.018549157306551933,0.0009999999,0.9930070042610168,0.02422965131700039
325,0.994727611541748,0.018539387732744217,0.0009999999,0.9930070042610168,0.024225587025284767
