444,3114.46,2656.84,2207.0444,1269.6078,1.7571,1.4164,0.0006,0.0056,0.9531,0.0,6.0865,401.5505,10.1277,12.3686,1.4012,-5879.75,-6703.25,-1786.0,1.2708,68.9333,1.8889,3.3711,85.5265,8.658999999999999,49.5932,77.74,2.864,70.0,140.4609,1.3743,0.0,4.518,2.5964,352.0755,123.0573,10.7955,17.4036,1.0522,53.6642,153.1918,0.0,-0.0008,-0.048,-0.0078,-0.0963,0.0012,0.0243,-0.0172,-0.0265,7.1478,0.1349,0.0,2.3699,0.9902,1795.1019,0.2062,8455.9102,-0.0053,0.0017,0.0027,0.0003,-0.0001,0.0,0.0549,0.0003,0.042,-0.0076,0.0829,0.005,0.0,0.467,0.934,0.0,753.6547,0.9671,58.1903,0.6059,0.9662,6.3097,15.77,3.067,2.792,0.0,0.8217,40.3057,124.0,99.1,36.1,54.5,449.78,0.0,8.71,0.0042,0.0689,0.0534,0.0457,0.0,4.697,12.896,0.0133,0.36,0.0381,0.0,0.0,1216.0,807.0,10950.0,16123.0,1.5,1.4,0.114,0.358,0.8444,0.1704,0.2244,0.5565,0.6831,0.3907,0.299,0.0,0.0,14.85,0.492,12.5,35.537,0.1171,0.0,60.594,0.0,0.0,0.0,0.0,0.0,0.0,0.2319999999999999,19.6,16.76,108.37,0.0787,0.0897,0.0342,0.0614,0.0471,0.0297,0.0778,0.042,2.6821,0.005,0.0739,0.0011,84.7013,0.0399,559.2002,0.0,0.0236,0.0139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051,0.0053,0.0,0.0,0.0,0.0,0.0,0.0141,55.5623,0.0038,0.0498,0.5319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0842,7.92,4.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,817.8971,0.0,77.1702,163.3536,902.7436,74.1176,0.0,0.0,0.0,0.0,30.4959,0.0,0.0,0.0,0.0,0.0,0.0,645.5182,181.5573,79.8723,0.0,0.0,186.9724,439.8714,63.7756,0.0,122.3481,452.984,158.6402,0.0,0.0,520.8431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.9951,718.6441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1096,0.0078,0.0026,1.921,1.24,1.0234,0.7272,0.0,0.0,531.3936,2.3207,10.19,0.0,0.5036,0.0091,0.0282,0.0194,68.7444,-1
445,2882.17,2601.98,2213.9333,1248.6209,1.8848,1.5604,0.0054,0.0034,0.9505,0.0,7.9207,425.887,9.9845,12.5894,1.3903,-5433.25,-3549.25,-1730.0,1.3033,68.2333,1.7667,3.4588,85.2296,8.4421,49.7269,79.06,2.035,70.0,147.3436,0.8242,0.0,4.645,-0.4091,366.7445,126.9345,10.9205,20.4091,0.9721,69.0277,169.7726,0.0,-0.0284,-0.0484,0.0256,-0.1077,0.0095,0.0158,-0.0318,-0.0296,7.8022,0.1381,0.0,2.3901,0.9865,1871.4415,0.2001,8738.93,0.0218,0.0038,-0.0003,0.0001,0.0,0.0,0.0884,0.0003,-0.039,-0.0075,-0.0266,-0.104,0.0,0.4646,0.9328,0.0,702.5985,0.961,57.3464,0.6019,0.9685,6.2795,15.77,3.067,2.792,0.0,0.8217,40.3057,91.0,133.9,121.9,63.3,356.723,0.0,8.67,0.0043,0.186,0.0515,0.0388,0.0,3.884,16.324,0.0129,0.33,0.0386,0.049,593.0,295.0,782.0,243.0,14417.0,2.7,1.0,0.156,0.493,1.0629,0.0748,0.4926,0.8627,0.6733,0.3251,0.429,0.0,0.0,18.44,0.39,10.93,36.087,0.0476,0.0,13.029000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.24,11.94,7.7,74.892,0.065,0.1252,0.0914,0.0737,0.0628,0.0244,0.0445,0.0497,2.6418,0.0034,0.0334,0.0025,110.7181,0.0435,607.5,0.0,0.013,0.0194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033,0.0039,0.0,0.0,0.0,0.0,0.0,0.0212,64.9022,0.0265,0.0366,0.4111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0842,7.92,4.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,958.1395,0.0,0.0,49.0359,6.8465,833.3526,56.6038,0.0,0.0,0.0,0.0,10.4423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.3356,57.3869,0.0,228.974,258.8114,357.0313,68.4308,661.4878,154.9206,139.9371,168.0473,0.0,340.9836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.1472,328.4211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1096,0.0078,0.0026,1.0525,0.43,1.0061,0.5058,265.994,0.0884,536.1555,1.894,9.41,0.0,0.509,0.0168,0.0282,0.0194,68.7444,-1
446,3014.35,2653.23,2203.0445,996.156,1.366,1.4794,0.0083,0.0005,0.9461,0.0,7.0238,390.8367,10.4275,12.371,1.4088,-6443.5,-3700.3333,1522.0,1.0023,62.9778,3.3889,4.658,84.7228,9.5689,49.5421,75.55,2.595,70.0,145.8309,1.0594,0.0,4.596,-5.0245,357.2564,120.8064,8.8157,25.0245,0.7652,74.837,160.0726,0.0,0.0076,0.0446,0.0235,-0.0687,-0.0054,-0.0379,-0.0181,-0.0075,7.068,0.1361,0.0,2.402,0.9871,1877.3975,0.1982,9030.3202,-0.0117,-0.0001,-0.0031,-0.0002,0.0003,0.0,0.0019,0.0003,-0.0289999999999999,-0.003,-0.098,0.0159,0.0,0.0,0.9379,0.0,740.4595,0.9909,59.2184,0.6001,0.9775,6.1448,15.78,3.175,2.773,1.088,0.8361,38.7158,83.0,64.4,64.5,48.7,285.91900000000004,0.0,6.46,0.0037,0.1138,0.0463,0.0498,0.0,6.067,9.284,0.023,0.51,0.0538,0.1503,958.0,286.0,579.0,2031.0,99.0,2.5,0.8,0.062,0.183,0.7593,0.2103,0.3789,0.7241,0.7461,0.293,0.204,0.0,0.0,17.28,0.556,9.74,32.608000000000004,0.1384,0.0,11.345999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.272,11.37,6.49,68.23899999999999,0.1045,0.0527,0.0443,0.1152,0.0481,0.0686,0.0935,0.0651,4.6767,0.0053,0.0338,0.0013,84.7578,0.0416,707.1006,0.0,0.0265,0.0128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034,0.0039,0.0,0.0,0.0,0.0,0.0,0.0,125.8728,0.0008,0.0202,0.4653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0817,12.7,3.8222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,554.9064,0.0,0.0,86.3775,54.8869,6.5046,23.6066,0.0,0.0,0.0,0.0,23.7039,0.0,0.0,0.0,0.0,0.0,0.0,129.1659,128.9746,22.8082,0.0,0.0,118.0952,188.3103,167.8077,889.711,180.8833,515.8621,870.903,0.0,0.0,417.1079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1096,0.0078,0.0026,0.518,0.79,1.2718,0.5147,268.11,0.0854,529.4873,2.4094,7.76,0.0283,0.5022,0.0111,0.0283,0.0204,72.2002,-1
447,2901.07,2505.83,2207.0444,1269.6078,1.7571,1.513,0.0011,0.0026,0.9493,0.0,5.6194,409.8024,10.0688,12.5351,1.3929,-5468.75,-2445.0,4442.5,1.2887,69.9111,2.1333,3.408,86.3849,8.7897,49.8188,14.73,5.349,70.0,141.8855,1.3552,0.0,4.635,-0.7236,357.1709,121.1618,17.1709,20.7236,1.1311,100.3465,158.2149,0.0,0.0291,-0.0606,0.0452,-0.0907,0.0019,-0.0133,-0.0511,-0.0264,7.4754,0.1373,0.0,2.4154,0.9917,1795.6262,0.1958,9379.4399,-0.0148,-0.0008,-0.0007,-0.0003,0.0,0.0,0.0353,0.0001,-0.0183,-0.0074,0.0558,0.0196,0.0,0.4587,0.9464,0.0,803.9097,0.9903,59.5345,0.6067,0.9697,6.3226,15.76,2.932,2.813,0.0,0.8203,39.8168,125.0,62.8,72.7,54.5,449.78,0.0,8.71,0.0042,0.1116,0.0551,0.0248,0.0,3.67,12.244000000000002,0.0143,0.26,0.0392,0.0,0.0,634.0,453.0,3742.0,10483.0,1.7,1.5,0.091,0.599,0.4645,0.1403,0.3742,0.679,0.5741,0.1724,1.014,0.0,0.0,18.66,0.695,13.35,38.5601,0.1289,0.0,51.652,0.0,0.0,0.0,0.0,0.0,0.0,0.267,20.55,6.26,67.095,0.0847,0.1561,0.0904,0.1067,0.0849,0.0484,0.0836,0.0989,4.3612,0.0039,0.0897,0.0009,111.1252,0.0383,1253.9004,0.0,0.0181,0.0207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035,0.0058,0.0,0.0,0.0,0.0,0.0,0.1541,128.2955,0.0008,0.0509,0.4614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0828,7.022,2.5755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,967.8049,0.0,65.3099,153.047,235.9707,70.3125,0.0,0.0,0.0,0.0,25.3319,0.0,0.0,0.0,0.0,0.0,0.0,865.0754,119.6789,16.8649,0.0,291.5035,257.6971,200.0,117.5758,0.0,363.9098,163.6809,374.6212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.2973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1096,0.0078,0.0026,0.8140000000000001,1.3,0.9518,0.1031,266.798,0.1074,530.21,2.2897,10.4,0.0235,0.5037,0.0119,0.0235,0.0355,150.7761,-1
448,2942.41,2523.71,2207.0444,1269.6078,1.7571,1.5272,0.0181,0.0022,0.9519,0.0,7.8206,406.6101,9.778,12.6278,1.3857,-5410.5,-3943.0,-10366.333,1.2683,69.0111,1.8,3.4393,86.4541,8.5687,49.7157,79.03,3.1860000000000004,70.0,147.6009,1.0224,0.0,4.623,1.9482,354.3964,109.5491,16.3328,38.0518,1.1048,88.3704,0.0,0.0,-0.0015,-0.0289999999999999,-0.0168,-0.0595,0.0324,0.0048,-0.023,-0.0347,7.6607,0.1332,0.0,2.3992,0.9717,1830.7683,0.1564,8738.47,0.016,0.0022,-0.0004,-0.0001,0.0002,0.0,0.0121,-0.0002,0.0052,-0.0072,-0.0576,-0.0637,0.0,0.4631,0.9485,0.0,749.6408,0.9912,57.4901,0.6077,0.9738,6.0229,15.77,3.067,2.792,0.0,0.8217,40.3057,117.0,86.6,62.6,54.5,449.78,0.0,8.71,0.0042,0.0466,0.0626,0.0537,0.0,2.908,13.994000000000002,0.0194,0.55,0.044,0.0,0.0,909.0,392.0,1521.0,11997.0,1.4,1.8,0.114,0.476,0.7108,0.0714,0.4023,0.4659,0.7245,0.2901,0.241,0.0,0.0,16.87,0.46,12.89,34.794000000000004,0.1237,0.0,11.289,0.0,0.0,0.0,0.0,0.0,0.0,0.272,23.83,13.33,49.969,0.1212,0.057,0.0269,0.0479,0.0738,0.0318,0.1108,0.0369,2.2858,0.0028,0.0317,0.0089,218.5775,0.0249,1193.9004,0.0,0.0172,0.0188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066,0.0043,0.0,0.0,0.0,0.0,0.0,0.0167,113.1111,0.0005,0.0457,0.3408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0842,7.92,4.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345.737,0.0,0.0,37.1837,38.5747,115.7304,100.0,0.0,0.0,0.0,0.0,20.7031,0.0,0.0,0.0,0.0,0.0,0.0,684.2277,145.9027,13.8483,0.0,0.0,196.2134,160.597,80.4366,227.9537,659.0674,482.2633,106.4935,0.0,781.8182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.9861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1096,0.0078,0.0026,1.6297,1.47,0.9073,0.3144,261.168,0.2311,534.8673,2.1953,8.73,0.0,0.5017,0.0161,0.0235,0.0355,150.7761,1
449,2882.76,2516.11,2172.5333,1351.9648,1.6377,1.5766,-0.0104,0.0042,0.9668,0.0,5.6548,394.7654,10.532,12.4722,1.4198,-6375.75,-3868.25,1558.0,0.9987,66.8222,2.5444,4.604,85.5573,8.6915,49.535,79.48,2.213,70.0,126.9936,1.1164,0.0,4.588,1.3255,350.1791,108.3191,15.0927,18.6745,1.0125,112.308,137.1635,0.0,-0.0199,-0.0789,0.0076,-0.0386,-0.0114,0.0249,-0.0209,0.0179,7.2199,0.1388,0.0,2.4005,0.9902,1787.2954,0.2029,8731.8,-0.1597,0.0059,0.0019,-0.0002,0.0,0.0,0.0074,0.0001,0.1615,-0.0092,0.1289,0.0222,0.0,0.4664,0.9412,0.0,616.1472,0.9625,57.767,0.599,0.9667,6.2852,15.77,3.067,2.792,0.0,0.8217,40.3057,126.0,113.2,59.3,55.2,300.8981,0.0,5.12,0.0053,0.1492,0.0642,0.0448,0.0,4.072,16.796,0.0065,0.37,0.0385,0.0,0.0,742.0,817.0,1709.0,88.0,3.1,0.8,0.085,0.207,0.8247,0.106,0.3306,0.6741,0.7185,0.3475,0.1689999999999999,0.0,0.0,16.97,0.8809999999999999,8.95,35.001999999999995,0.2711,0.0,18.097,0.0,0.0,0.0,0.0,0.0,0.0,0.364,18.9,5.82,87.03200000000001,0.0364,0.0772,0.0308,0.0921,0.0631,0.0245,0.0881,0.0588,4.2356,0.0027,0.1074,0.0005,112.7899,0.0896,691.7998,0.0,0.0167,0.0254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047,0.0046,0.0,0.0,0.0,0.0,0.0,0.0427,116.4966,0.0305,0.0246,0.6329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0842,7.92,4.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,616.9369,0.0,0.0,72.0094,44.1802,5.6483,31.441,0.0,0.0,0.0,0.0,40.7827,0.0,0.0,0.0,0.0,0.0,0.0,439.0947,125.2259,16.4183,0.0,183.2023,97.7834,405.2632,238.9105,552.2976,98.4925,422.0359,329.4118,0.0,284.2553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.29600000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1096,0.0078,0.0026,0.0,0.0,0.9554,0.1028,264.272,0.0877,536.44,1.4805,8.33,0.0,0.4986,0.011,0.0235,0.0355,150.7761,-1
450,3047.76,2446.96,2187.6667,1468.8963,0.9253,1.6004,-0.0024,0.0056,0.9503,0.0,7.0945,408.0503,10.1079,12.481,1.403,-6421.0,-4363.75,1481.0,0.9713,68.3111,2.3667,4.6589,84.0746,9.3335,49.5643,66.55,3.142,70.0,150.7491,0.9145,0.0,4.599,-6.8627,353.73,123.8864,8.6287,26.8627,0.8749,60.9487,0.0,0.0,-0.0135,-0.0648,0.0066,-0.0455,0.0058,-0.0628,-0.0121,-0.0073,6.3978,0.1241,0.0,2.4092,0.9884,1747.3708,0.2018,8733.4701,-0.0325,0.0053,0.0064,-0.0006,0.0002,0.0,0.0288,-0.0009,0.1246,-0.0121,0.1126,0.0493,0.0,0.4669,0.9371,0.0,754.9704,0.9909,58.2705,0.5596,0.9674,6.312,15.87,2.854,2.768,-0.9461,0.8244,37.6658,278.0,179.6,92.6,58.2,259.3379,0.0,4.15,0.0035,0.3732,0.1007,0.0615,0.0,3.669,16.791,0.0165,0.53,0.0361,0.0,0.0,384.0,532.0,6285.0,170.0,4.0,0.9,0.1,0.145,0.6425,0.1151,0.4311,0.6534,0.8073,0.3676,0.306,0.0,0.0,20.02,0.773,9.37,30.546,0.1585,0.0,27.644,0.0,0.0,0.0,0.0,0.0,0.0,0.283,13.26,9.11,110.125,0.091,0.0387,0.0546,0.0542,0.0899,0.1077,0.1257,0.0821,3.1221,0.0033,0.0689,0.0057,90.368,0.0579999999999999,1529.5005,0.0,0.0263,0.0261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039,0.0026,0.0,0.0,0.0,0.0,0.0,0.034,160.1375,0.0011,0.0195,0.3851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0935,17.406,2.9982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.7165,144.0275,11.4787,38.0282,0.0,0.0,0.0,0.0,45.2053,0.0,0.0,0.0,0.0,0.0,0.0,132.7461,153.6727,61.3449,0.0,674.6988,59.7222,830.4183,119.0555,0.0,171.5651,0.0,0.0,0.0,498.5782,405.0436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.3316,670.9677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1096,0.0078,0.0026,0.0,0.0,0.987,0.4722,267.994,0.2088,530.5864,2.4746,9.96,0.0,0.5019,0.0139,0.0235,0.0355,150.7761,-1
451,3133.43,2406.58,2173.4556,1433.6732,1.0304,1.5261,0.0019,0.0034,0.9525,0.0,10.7231,432.2275,9.5075,12.5478,1.4133,-6507.5,-5122.0,1380.25,0.9817,68.2222,2.6333,4.6447,85.7103,8.5251,49.6192,79.59,2.23,70.0,142.4982,1.3071,0.0,4.591,7.0591,353.7773,129.5573,13.7289,12.9409,0.9948,114.3696,156.8305,0.0,-0.0256,0.0069,0.0059,-0.0871,-0.0291,-0.0001,-0.0144,-0.0008,8.4861,0.1304,0.0,2.4143,0.964,1860.1034,0.2001,9125.72,-0.0393,0.0021,0.0013,-0.0001,0.0,0.0,0.0186,-0.0001,-0.0445,-0.0121,-0.0623,0.0667,0.0,0.4602,0.948,0.0,784.4543,0.9904,57.305,0.6042,0.9744,6.1596,15.88,4.289,2.766,-0.5204,0.7884,36.5479,129.0,95.2,103.5,52.5,143.6,0.0,4.15,0.0029,0.1073,0.0482,0.0358,0.0,6.7170000000000005,14.944,0.0122,0.23,0.0354,0.0,0.0,347.0,742.0,5421.0,79.0,2.2,1.1,0.098,0.144,0.7448,0.0729,0.2789999999999999,0.5286,0.7792,0.3643,0.182,0.0,0.0,14.95,0.3879999999999999,15.02,41.333,0.1064,0.0,34.763000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.273,18.22,5.78,84.36399999999999,0.0455,0.0627,0.0819,0.0408,0.0526,0.0869,0.0497,0.0379,3.1216,0.0036,0.0208,0.0109,91.7208,0.042,799.2002,0.0,0.0139999999999999,0.0148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0054,0.0055,0.0,0.0,0.0,0.0,0.0,0.0291,94.1448,0.0007,0.0319,0.3454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1056,17.72,4.846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.6405,105.8376,5.7236,41.7722,0.0,0.0,0.0,0.0,15.823,0.0,0.0,0.0,0.0,0.0,0.0,81.8802,132.7128,15.4905,0.0,178.0386,905.4152,0.0,46.8158,180.6396,0.0,345.7391,0.0,0.0,668.6567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.4902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1096,0.0078,0.0026,2.012,1.39,0.9755,0.1623,264.272,0.0877,533.0191,2.0856,10.4301,0.0,0.496,0.0168,0.0235,0.0355,150.7761,-1
452,3080.01,2481.04,2172.1223,1871.2454,1.5915,1.4337,-0.0006,0.0082,0.952,0.0,8.5405,412.8772,9.4069,12.5478,1.3972,-6461.0,-3988.25,1592.5,0.9872,70.4667,2.4222,4.6074,85.7103,8.5251,49.6192,79.59,2.23,70.0,136.8655,0.931,0.0,4.584,2.2118,355.4882,119.0773,12.1947,17.7882,1.0561,120.3037,154.3952,0.0,-0.0206,0.005,-0.021,-0.0884,0.0144,0.0061,-0.0086,-0.0139,7.9662,0.1388,0.0,2.3934,0.9882,1848.1731,0.2269,9021.22,-0.0261,0.0004,0.0019,0.0001,0.0,0.0,-0.0009,0.0,-0.0314,-0.0116,-0.0006,0.0385,0.0,0.4646,0.9412,0.0,701.3177,0.9913,59.5637,0.6046,0.9667,6.4197,15.88,4.289,2.766,-0.5204,0.7884,36.5479,109.0,126.4,137.9,43.5,330.35,0.0,2.62,0.0063,0.0819999999999999,0.0397,0.0336,0.0,7.13,13.967,0.0137,0.23,0.0728,0.0,0.0,132.0,449.0,865.0,233.0,2.2,0.8,0.07,0.162,0.7448,0.0729,0.2789999999999999,0.5286,0.7792,0.3643,0.182,0.0,0.0,21.55,0.649,12.16,35.225,0.0921,0.0,21.419,0.0,0.0,0.0,0.0,0.0,0.0,0.55,17.33,4.16,72.027,0.051,0.0424,0.0362,0.0393,0.0696,0.0875,0.0898,0.0289999999999999,3.4689,0.0026,0.0319,0.0021,118.3518,0.1787,449.6006,0.0,0.0104,0.0127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0079,0.0065,0.0,0.0,0.0,0.0,0.0,0.0446,34.9927,0.0005,0.0208,0.3431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1056,17.72,4.846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410.0686,0.0,83.4841,21.6887,14.6311,33.0275,0.0,0.0,0.0,0.0,18.591,0.0,0.0,0.0,0.0,0.0,0.0,188.0806,142.1109,8.7525,0.0,247.1978,843.7811,172.5864,44.4696,484.5953,0.0,0.0,207.8853,0.0,0.0,664.0523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1096,0.0078,0.0026,1.4028,1.15,0.9619,0.1282,264.272,0.0877,533.0191,2.0856,10.4301,0.0,0.4977,0.0152,0.0235,0.0355,150.7761,-1
453,2967.57,2520.91,2172.1223,1871.2454,1.5915,1.4873,0.0,0.0031,0.9549,0.0,7.9655,425.0815,9.2677,12.5478,1.3952,-5411.5,-1193.5,-3775.25,1.3245,70.5444,1.6111,3.3468,85.7103,8.5251,49.6192,79.59,2.23,70.0,137.6236,1.3719,0.0,4.591,7.9373,354.5909,125.5609,12.8055,12.0627,1.0125,114.8653,154.2754,0.0,-0.0323,0.0151,-0.0135,-0.0917,-0.0019,-0.0087,-0.0264,0.0002,6.718999999999999,0.1306,0.0,2.4339,0.9836,1900.1544,0.1459,9374.13,0.0025,0.0033,-0.0012,-0.0003,-0.0001,0.0,0.0865,-0.0001,0.0156,-0.0103,-0.0605,-0.079,0.0,0.4653,0.9365,0.0,813.1202,0.9909,59.2458,0.6026,0.9763,6.2186,15.88,4.289,2.766,-0.5204,0.7884,36.5479,142.0,72.2,42.7,43.5,330.35,0.0,2.62,0.0063,0.1374,0.0454,0.0384,0.0,7.644,12.459,0.0132,0.23,0.0466,0.0,0.0,574.0,549.0,9227.0,20289.0,2.6,0.9,0.1119999999999999,0.446,0.7448,0.0729,0.2789999999999999,0.5286,0.7792,0.3643,0.182,0.0,0.0,16.81,0.3989999999999999,12.03,34.185,0.1687,0.0,46.903,0.0,0.0,0.0,0.0,0.0,0.0,0.273,21.01,6.24,81.33,0.0393,0.045,0.0289999999999999,0.0439,0.0525,0.0734,0.0879,0.0423,2.58,0.0034,0.0266,0.0131,131.4241,0.0165,735.4004,0.0,0.0114,0.0179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048,0.0039,0.0,0.0,0.0,0.0,0.0,0.0263,66.8197,0.0008,0.0368,0.3784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1056,17.72,4.846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.9644,773.1043,537.4214,55.8621,0.0,0.0,0.0,0.0,23.0881,0.0,0.0,0.0,0.0,0.0,0.0,78.6164,164.07,15.1578,0.0,121.7425,297.5207,215.6134,47.8605,0.0,838.8571,333.2701,0.0,0.0,340.9346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.6586,335.4839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1096,0.0078,0.0026,1.4239,1.57,0.9773,0.1882,264.272,0.0877,533.0191,2.0856,10.4301,0.0,0.4997,0.0126,0.0235,0.0355,150.7761,-1
